Sentence_ID;Word;Label
1162;Antibiotics;MEDICINE
1162;Deliver;ACTION
1162;room.;O
1163;Bring;ACTION
1163;Paracetamol;MEDICINE
1163;to;O
1163;Room 359.;LOCATION
1164;Head towards;ACTION
1164;to;O
1164;doctors room;LOCATION
1164;with;O
1164;Penicillin.;O
1165;Deliver;ACTION
1165;deal;O
1165;Antibiotics;MEDICINE
1165;to;O
1165;ICU.;O
1166;to;O
1166;Take;ACTION
1166;Penicillin;MEDICINE
1166;reception.;O
1167;Deliver;ACTION
1167;Penicillin;MEDICINE
1167;to;O
1167;Room 160.;LOCATION
1168;Bring;ACTION
1168;Tylenol;MEDICINE
1168;to;O
1168;ICU.;O
1169;Bring;ACTION
1169;Paracetamol;MEDICINE
1169;to;O
1169;Room 558.;LOCATION
1170;Go;ACTION
1170;to;O
1170;Room 300;LOCATION
1170;with;O
1170;Tylenol.;O
1171;Navigate;ACTION
1171;to;O
1171;doctors room;LOCATION
1171;with;O
1171;Ibuprofen.;O
1172;Take;ACTION
1172;Aspirin;MEDICINE
1172;to;O
1172;Room 367.;LOCATION
1173;Head towards;ACTION
1173;type;O
1173;to;O
1173;Room 192;LOCATION
1173;with;O
1173;Penicillin.;O
1174;marriage;O
1174;Head towards;ACTION
1174;to;O
1174;Reception;LOCATION
1174;with;O
1174;Tylenol.;O
1175;Proceed;ACTION
1175;to;O
1175;nurse station;LOCATION
1175;with;O
1175;Ibuprofen.;O
1176;Deliver;ACTION
1176;Penicillin;MEDICINE
1176;to;O
1176;Room 587.;LOCATION
1177;Bring;ACTION
1177;Ibuprofen;MEDICINE
1177;to;O
1177;nurse_station.;O
1178;Bring;ACTION
1178;Tylenol;MEDICINE
1178;to;O
1178;doctors_room.;O
1179;Head towards;ACTION
1179;to;O
1179;Reception;LOCATION
1179;with;O
1179;Ibuprofen.;O
1180;Proceed;ACTION
1180;to;O
1180;nurse station;LOCATION
1180;with;O
1180;Penicillin.;O
1181;Transport;ACTION
1181;Antibiotics;MEDICINE
1181;to;O
1181;Room 368.;LOCATION
1182;Take;ACTION
1182;Aspirin;MEDICINE
1182;to;O
1182;Room 546.;LOCATION
1183;Go;ACTION
1183;to;O
1183;RECEPTION;LOCATION
1183;with;O
1183;Aspirin.;O
1184;Head towards;ACTION
1184;to;O
1184;Room 176;LOCATION
1184;with;O
1184;Tylenol.;O
1185;Take;ACTION
1185;Aspirin;MEDICINE
1185;to;O
1185;emergency_room.;O
1186;Transport;ACTION
1186;Penicillin;MEDICINE
1186;to;O
1186;Room 344.;LOCATION
1187;about;O
1187;Move;ACTION
1187;to;O
1187;ICU;LOCATION
1187;with;O
1187;Ibuprofen.;O
1188;Move;ACTION
1188;to;O
1188;doctors room;LOCATION
1188;with;O
1188;Antibiotics.;O
1189;Deliver;ACTION
1189;Paracetamol;MEDICINE
1189;to;O
1189;Room 107.;LOCATION
1190;Send;ACTION
1190;Tylenol;MEDICINE
1190;to;O
1190;Room 266.;LOCATION
1191;Bring;ACTION
1191;Tylenol;MEDICINE
1191;to;O
1191;Room 340.;LOCATION
1192;Proceed;ACTION
1192;to;O
1192;nurse station;LOCATION
1192;with;O
1192;Penicillin.;O
1193;Take;ACTION
1193;Tylenol;MEDICINE
1193;to;O
1193;reception.;O
1194;Go;ACTION
1194;to;O
1194;drug;O
1194;Room 490;LOCATION
1194;with;O
1194;Paracetamol.;O
1195;Proceed;ACTION
1195;to;O
1195;Room 148;LOCATION
1195;with;O
1195;Antibiotics.;O
1196;Head towards;ACTION
1196;to;O
1196;nurse station;LOCATION
1196;with;O
1196;Antibiotics.;O
1197;Send;ACTION
1197;Cough;O
1197;Syrup;O
1197;to;O
1197;nurse_station.;O
1198;Cough;O
1198;Syrup.;O
1198;with;O
1198;Reception;LOCATION
1198;to;O
1198;Move;ACTION
1199;Move;ACTION
1199;to;O
1199;doctors room;LOCATION
1199;with;O
1199;Tylenol.;O
1200;Head towards;ACTION
1200;to;O
1200;RECEPTION;LOCATION
1200;with;O
1200;Antibiotics.;O
1201;Take;ACTION
1201;Antibiotics;MEDICINE
1201;to;O
1201;Room 206.;LOCATION
1202;Move;ACTION
1202;to;O
1202;Room 312;LOCATION
1202;with;O
1202;Paracetamol.;O
1203;Deliver;ACTION
1203;Cough;O
1203;Syrup;O
1203;to;O
1203;Room 105.;LOCATION
1204;Navigate;ACTION
1204;to;O
1204;reception;LOCATION
1204;with;O
1204;Ibuprofen.;O
1205;Head towards;ACTION
1205;to;O
1205;emergency room;LOCATION
1205;with;O
1205;Tylenol.;O
1206;Take;ACTION
1206;Penicillin;MEDICINE
1206;to;O
1206;doctors_room.;O
1207;Move;ACTION
1207;to;O
1207;ICU;LOCATION
1207;with;O
1207;Antibiotics.;O
1208;Transport;ACTION
1208;Cough;O
1208;Syrup;O
1208;to;O
1208;reception.;O
1209;Take;ACTION
1209;Cough;O
1209;Syrup;O
1209;to;O
1209;Room 457.;LOCATION
1210;Navigate;ACTION
1210;to;O
1210;Room 407;LOCATION
1210;with;O
1210;Tylenol.;O
1211;Go;ACTION
1211;to;O
1211;Room 405;LOCATION
1211;with;O
1211;Penicillin.;O
1212;Navigate;ACTION
1212;to;O
1212;Room 303;LOCATION
1212;with;O
1212;Cough;O
1212;Syrup.;O
1213;Go;ACTION
1213;tuo;O
1213;emergency room;LOCATION
1213;with;O
1213;Tylenol.;O
1214;Bring;ACTION
1214;Antibiotics;MEDICINE
1214;to;O
1214;nurse_station.;O
1215;ICU;LOCATION
1215;Ibuprofen;MEDICINE
1215;to;O
1215;ICU.;O
1216;Deliver;ACTION
1216;Cough;O
1216;Syrup;O
1216;to;O
1216;Room 269.;LOCATION
1217;Bring;ACTION
1217;Cough;O
1217;Syrup;O
1217;to;O
1217;emergency_room.;O
1218;Transport;ACTION
1218;Aspirin;MEDICINE
1218;to;O
1218;Room 238.;LOCATION
1219;Bring;ACTION
1219;Antibiotics;MEDICINE
1219;to;O
1219;doctors_room.;O
1220;Move;ACTION
1220;to;O
1220;ICU;LOCATION
1220;with;O
1220;Antibiotics.;O
1221;Transport;ACTION
1221;Paracetamol;MEDICINE
1221;to;O
1221;Room 130.;LOCATION
1222;Go;ACTION
1222;skin;O
1222;to;O
1222;emergency room;LOCATION
1222;with;O
1222;Antibiotics.;O
1223;Head towards;ACTION
1223;to;O
1223;emergency room;LOCATION
1223;with;O
1223;Antibiotics.;O
1224;Take;ACTION
1224;Tylenol;MEDICINE
1224;to;O
1224;Room 541.;LOCATION
1225;Proceed;ACTION
1225;to;O
1225;doctors room;LOCATION
1225;with;O
1225;Penicillin.;O
1226;Take;ACTION
1226;point;O
1226;Paracetamol;MEDICINE
1226;to;O
1226;reception.;O
1227;Take;ACTION
1227;Antibiotics;MEDICINE
1227;to;O
1227;nurse station;LOCATION
1227;Room 588.;LOCATION
1228;Send;ACTION
1228;Ibuprofen;MEDICINE
1228;to;O
1228;emergency_room.;O
1229;Take;ACTION
1229;Penicillin;MEDICINE
1229;to;O
1229;Room 278.;LOCATION
1230;ICU;LOCATION
1230;Penicillin;MEDICINE
1230;to;O
1230;Room 220.;LOCATION
1231;Navigate;ACTION
1231;to;O
1231;emergency room;LOCATION
1231;with;O
1231;Ibuprofen.;O
1232;Take;ACTION
1232;Cough;O
1232;Syrup;O
1232;to;O
1232;doctors_room.;O
1233;Go;ACTION
1233;to;O
1233;Room 287;LOCATION
1233;with;O
1233;Cough;O
1233;Syrup.;O
1234;Go;ACTION
1234;to;O
1234;Reception;LOCATION
1234;with;O
1234;Tylenol.;O
1235;Move;ACTION
1235;to;O
1235;doctors room;LOCATION
1235;with;O
1235;Ibuprofen.;O
1236;Navigate;ACTION
1236;to;O
1236;Room 217;LOCATION
1236;with;O
1236;Penicillin.;O
1237;Transport;ACTION
1237;Paracetamol;MEDICINE
1237;to;O
1237;nurse_station.;O
1238;Move;ACTION
1238;to;O
1238;reception;LOCATION
1238;with;O
1238;Antibiotics.;O
1239;adult;O
1239;Transport;ACTION
1239;Cough;O
1239;Syrup;O
1239;to;O
1239;Room 393.;LOCATION
1240;Proceed;ACTION
1240;to;O
1240;Room 372;LOCATION
1240;with;O
1240;Cough;O
1240;Syrup.;O
1241;Send;ACTION
1241;Aspirin;MEDICINE
1241;to;O
1241;emergency_room.;O
1242;Bring;ACTION
1242;Penicillin;MEDICINE
1242;to;O
1242;nurse_station.;O
1243;Go;ACTION
1243;to;O
1243;ICU;LOCATION
1243;with;O
1243;Paracetamol.;O
1244;Proceed;ACTION
1244;to;O
1244;Room 539;LOCATION
1244;with;O
1244;Penicillin.;O
1245;Send;ACTION
1245;Penicillin;MEDICINE
1245;to;O
1245;Room 358.;LOCATION
1246;Move;ACTION
1246;to;O
1246;emergency room;LOCATION
1246;with;O
1246;Aspirin.;O
1247;Go;ACTION
1247;to;O
1247;doctors room;LOCATION
1247;with;O
1247;Aspirin.;O
1248;station;O
1248;to;O
1248;nurse;O
1248;with;O
1248;Antibiotics.;O
1248;Go;ACTION
1249;Move;ACTION
1249;to;O
1249;Room 496;LOCATION
1249;with;O
1249;Antibiotics.;O
1250;to;O
1250;Take;ACTION
1250;emergency_room.;O
1250;Aspirin;MEDICINE
1251;Send;ACTION
1251;Penicillin;MEDICINE
1251;to;O
1251;reception.;O
1252;him;O
1252;Send;ACTION
1252;Penicillin;MEDICINE
1252;to;O
1252;Room 196.;LOCATION
1253;Take;ACTION
1253;Aspirin;MEDICINE
1253;to;O
1253;Room 483.;LOCATION
1254;Bring;ACTION
1254;439.;O
1254;Room to;LOCATION
1254;Ibuprofen;MEDICINE
1255;Bring;ACTION
1255;Aspirin;MEDICINE
1255;to;O
1255;emergency_room.;O
1256;Head towards;ACTION
1256;to;O
1256;nurse station;LOCATION
1256;with;O
1256;Ibuprofen.;O
1257;Bring;ACTION
1257;Antibiotics;MEDICINE
1257;Room 563.;LOCATION
1257;to;O
1258;Naavigate;O
1258;to;O
1258;Room 592;LOCATION
1258;with;O
1258;Antibiotics.;O
1259;Move;ACTION
1259;to;O
1259;Room 301;LOCATION
1259;with;O
1259;Aspirin.;O
1260;Navigate;ACTION
1260;to;O
1260;emergency room;LOCATION
1260;with;O
1260;Paracetamol.;O
1261;Head towards;ACTION
1261;to;O
1261;ICU;LOCATION
1261;with;O
1261;Penicillin.;O
1262;Transport;ACTION
1262;Cough;O
1262;Syrup;O
1262;to;O
1262;Room 518.;LOCATION
1263;Navigate;ACTION
1263;to;O
1263;Room 199;LOCATION
1263;with;O
1263;Cough;O
1263;Syrup.;O
1264;Move;ACTION
1264;to;O
1264;Room 176;LOCATION
1264;with;O
1264;Ibuprofen.;O
1265;Transport;ACTION
1265;Ibuprofen;MEDICINE
1265;to;O
1265;Room 393.;LOCATION
1266;Bring;ACTION
1266;Aspirin;MEDICINE
1266;to;O
1266;emergency_room.;O
1267;to;O
1267;552;O
1267;Aspirin.;O
1267;Room with;LOCATION
1267;Go;ACTION
1268;Transport;ACTION
1268;Penicillin;MEDICINE
1268;to;O
1268;emergency_room.;O
1269;Head towards;ACTION
1269;to;O
1269;Room 414;LOCATION
1269;with;O
1269;Tylenol.;O
1270;Bring;ACTION
1270;Aspirin;MEDICINE
1270;to;O
1270;doctors_room.;O
1271;Navigate;ACTION
1271;to;O
1271;ICU;LOCATION
1271;with;O
1271;Penicillin.;O
1272;Bring;ACTION
1272;Aspirin;MEDICINE
1272;to;O
1272;Room 565.;LOCATION
1273;Head towards;ACTION
1273;to;O
1273;Room 116;LOCATION
1273;with;O
1273;Tylenol.;O
1274;Navigate;ACTION
1274;to;O
1274;emergency;O
1274;roorm;O
1274;with;O
1274;Aspirin.;O
1275;Transport;ACTION
1275;Paracetamol;MEDICINE
1275;to;O
1275;Room 597.;LOCATION
1276;Navigate;ACTION
1276;to;O
1276;doctors room;LOCATION
1276;with;O
1276;Cough;O
1276;Syrup.;O
1277;Bring;ACTION
1277;Tylenol;MEDICINE
1277;to;O
1277;Room 168.;LOCATION
1278;Bring;ACTION
1278;Cough;O
1278;Syrup;O
1278;to;O
1278;emergency_room.;O
1279;Navigate;ACTION
1279;to;O
1279;Room 375;LOCATION
1279;with;O
1279;Tylenol.;O
1280;Bring;ACTION
1280;ever;O
1280;Antibiotics;MEDICINE
1280;to;O
1280;Room 524.;LOCATION
1281;Bring;ACTION
1281;Ibuprofen;MEDICINE
1281;to;O
1281;ICU.;O
1282;Move;ACTION
1282;to;O
1282;ICU;LOCATION
1282;with;O
1282;Antibiotics.;O
1283;Take;ACTION
1283;Tylenol;MEDICINE
1283;to;O
1283;emergency_room.;O
1284;Proceed;ACTION
1284;to;O
1284;Room 206;LOCATION
1284;with;O
1284;Ibuprofen.;O
1285;nurse;O
1285;with;O
1285;Aspirin.;O
1285;station;O
1285;Navigate;ACTION
1285;to;O
1286;Bring;ACTION
1286;Cough;O
1286;Syrup;O
1286;to;O
1286;nurse_station.;O
1287;Send;ACTION
1287;Aspirin;MEDICINE
1287;to;O
1287;Room 154.;LOCATION
1288;Navigate;ACTION
1288;to;O
1288;Room 586;LOCATION
1288;with;O
1288;Penicillin.;O
1289;Deliver;ACTION
1289;Aspirin;MEDICINE
1289;to;O
1289;Room 264.;LOCATION
1290;Go;ACTION
1290;to;O
1290;Room 236;LOCATION
1290;with;O
1290;Antibiotics.;O
1291;Go;ACTION
1291;to;O
1291;ICU;LOCATION
1291;with;O
1291;Aspirin.;O
1292;Transport;ACTION
1292;Penicillin;MEDICINE
1292;to;O
1292;reception.;O
1293;Bring;ACTION
1293;Cough;O
1293;Syrup;O
1293;to;O
1293;nurse_station.;O
1294;Move;ACTION
1294;to;O
1294;Room 339;LOCATION
1294;with;O
1294;Penicillin.;O
1295;Room Send;LOCATION
1295;to;O
1295;Ibuprofen;MEDICINE
1295;540.;O
1296;Bring;ACTION
1296;Cough;O
1296;Syrup;O
1296;to;O
1296;reception.;O
1297;Bring;ACTION
1297;Cough;O
1297;Syrup;O
1297;to;O
1297;Room 347.;LOCATION
1298;Take;ACTION
1298;Cough;O
1298;Syrup;O
1298;to;O
1298;Room 338.;LOCATION
1299;Go;ACTION
1299;to;O
1299;reception;LOCATION
1299;with;O
1299;Penicillin.;O
1300;Move;ACTION
1300;to;O
1300;ICU;LOCATION
1300;with;O
1300;Antibiotics.;O
1301;Transport;ACTION
1301;Paracetamol;MEDICINE
1301;to;O
1301;Room 202.;LOCATION
1302;Go;ACTION
1302;to;O
1302;doctors room;LOCATION
1302;with;O
1302;Aspirin.;O
1303;Proceed;ACTION
1303;to;O
1303;Room 483;LOCATION
1303;with;O
1303;Aspirin.;O
1304;Send;ACTION
1304;Aspirin;MEDICINE
1304;to;O
1304;emergency_room.;O
1305;Navigate;ACTION
1305;to;O
1305;emergency;O
1305;actually;O
1305;Room with;LOCATION
1305;Cough;O
1305;Syrup.;O
1306;Deliver;ACTION
1306;Penicillin;MEDICINE
1306;to;O
1306;Room 356.;LOCATION
1307;Bring;ACTION
1307;Penicillin;MEDICINE
1307;to;O
1307;ICU.;O
1308;poor;O
1308;Move;ACTION
1308;to;O
1308;Room 116;LOCATION
1308;with;O
1308;Cough;O
1308;Syrup.;O
1309;Proceed;ACTION
1309;to;O
1309;nurse station;LOCATION
1309;with;O
1309;Paracetamol.;O
1310;Take;ACTION
1310;Tylenol;MEDICINE
1310;to;O
1310;Room 222.;LOCATION
1311;Take;ACTION
1311;Aspirin;MEDICINE
1311;to;O
1311;Room 585.;LOCATION
1312;Head towards;ACTION
1312;to;O
1312;Room 251;LOCATION
1312;with;O
1312;Paracetamol.;O
1313;Send;ACTION
1313;Ibuprofen;MEDICINE
1313;to;O
1313;emergency_room.;O
1314;Move;ACTION
1314;to;O
1314;Room 304;LOCATION
1314;with;O
1314;Ibuprofen.;O
1315;Navigate;ACTION
1315;to;O
1315;emergency room;LOCATION
1315;with;O
1315;Paracetamol.;O
1316;Send;ACTION
1316;Paracetamol;MEDICINE
1316;to;O
1316;nurse_station.;O
1317;Head towards;ACTION
1317;to;O
1317;Room 378;LOCATION
1317;with;O
1317;Penicillin.;O
1318;Take;ACTION
1318;Penicillin;MEDICINE
1318;to;O
1318;ICU.;O
1319;Take;ACTION
1319;towards;O
1319;Ibuprofen;MEDICINE
1319;to;O
1319;nurse_station.;O
1319;head;O
1320;Deliver;ACTION
1320;Aspirin;MEDICINE
1320;to;O
1320;nurse_station.;O
1321;Move;ACTION
1321;to;O
1321;Room 161;LOCATION
1321;with;O
1321;Paracetamol.;O
1322;Head towards;ACTION
1322;to;O
1322;Reception;LOCATION
1322;with;O
1322;Aspirin.;O
1323;Deliver;ACTION
1323;Aspirin;MEDICINE
1323;to;O
1323;reception.;O
1324;Head towards;ACTION
1324;to;O
1324;doctors room;LOCATION
1324;with;O
1324;Ibuprofen.;O
1325;Move;ACTION
1325;to;O
1325;ICU;LOCATION
1325;with;O
1325;Aspirin.;O
1326;Send;ACTION
1326;Aspirin;MEDICINE
1326;to;O
1326;emergency_room.;O
1327;Navigate;ACTION
1327;to;O
1327;Room 479;LOCATION
1327;with;O
1327;Ibuprofen.;O
1328;Deliver;ACTION
1328;Penicillin;MEDICINE
1328;to;O
1328;Room 378.;LOCATION
1329;Go;ACTION
1329;to;O
1329;Room 458;LOCATION
1329;with;O
1329;Tylenol.;O
1330;Take;ACTION
1330;Tylenol;MEDICINE
1330;to;O
1330;emergency_room.;O
1331;Bring;ACTION
1331;Ibuprofen;MEDICINE
1331;to;O
1331;Room 306.;LOCATION
1332;Head towards;ACTION
1332;to;O
1332;Room 470;LOCATION
1332;with;O
1332;Paracetamol.;O
1333;Navigate;ACTION
1333;to;O
1333;Room 477;LOCATION
1333;with;O
1333;Tylenol.;O
1334;Take;ACTION
1334;head;O
1334;Cough;O
1334;Syrup;O
1334;to;O
1334;towards;O
1334;Room 279.;LOCATION
1335;Go;ACTION
1335;to;O
1335;ICU;LOCATION
1335;with;O
1335;Antibiotics.;O
1336;Send;ACTION
1336;Penicillin;MEDICINE
1336;to;O
1336;Room 441.;LOCATION
1337;Send;ACTION
1337;Penicillin;MEDICINE
1337;to;O
1337;Room 267.;LOCATION
1338;Go;ACTION
1338;to;O
1338;Reception;LOCATION
1338;with;O
1338;Paracetamol.;O
1339;Deliver;ACTION
1339;Tylenol;MEDICINE
1339;to;O
1339;doctors_room.;O
1340;Take;ACTION
1340;Antibiotics;MEDICINE
1340;to;O
1340;Room 521.;LOCATION
1341;Bring;ACTION
1341;Penicillin;MEDICINE
1341;to;O
1341;nurse_station.;O
1342;Go;ACTION
1342;to;O
1342;Room 315;LOCATION
1342;with;O
1342;reception;LOCATION
1342;Cough;O
1342;Syrup.;O
1343;Take;ACTION
1343;Cough;O
1343;Syrup;O
1343;to;O
1343;reception.;O
1344;Deliver;ACTION
1344;Cough;O
1344;Syrup;O
1344;to;O
1344;emergency_room.;O
1345;Deliver;ACTION
1345;Penicillin;MEDICINE
1345;to;O
1345;doctors_room.;O
1346;Proceed;ACTION
1346;to;O
1346;Room with;LOCATION
1346;Antibiotics.;O
1346;130;O
1347;Deliver;ACTION
1347;Ibuprofen;MEDICINE
1347;to;O
1347;nurse_station.;O
1348;Head towards;ACTION
1348;to;O
1348;Room 409;LOCATION
1348;with;O
1348;Ibuprofen.;O
1349;Transport;ACTION
1349;Paracetamol;MEDICINE
1349;to;O
1349;doctors_room.;O
1350;Navigate;ACTION
1350;to;O
1350;Room 425;LOCATION
1350;with;O
1350;Cough;O
1350;Syrup.;O
1351;Bring;ACTION
1351;Ibuprofen;MEDICINE
1351;to;O
1351;Room 504.;LOCATION
1352;Send;ACTION
1352;Cough;O
1352;Syrup;O
1352;to;O
1352;Room 314.;LOCATION
1353;Send;ACTION
1353;nurse station;LOCATION
1353;Penicillin;MEDICINE
1353;to;O
1353;Room 283.;LOCATION
1354;Bring;ACTION
1354;Tylenol;MEDICINE
1354;to;O
1354;Room 458.;LOCATION
1355;Send;ACTION
1355;Penicillin;MEDICINE
1355;to;O
1355;emergency_room.;O
1356;Ibuprofen.;O
1356;to;O
1356;Head;O
1356;station;O
1356;with;O
1356;nurse;O
1356;towards;O
1357;Navigate;ACTION
1357;to;O
1357;RECEPTION;LOCATION
1357;with;O
1357;Paracetamol.;O
1358;Navigate;ACTION
1358;to;O
1358;emergency room;LOCATION
1358;with;O
1358;Ibuprofen.;O
1359;Navigate;ACTION
1359;to;O
1359;nurse station;LOCATION
1359;with;O
1359;Penicillin.;O
1360;Send;ACTION
1360;Antibiotics;MEDICINE
1360;to;O
1360;reception.;O
1361;Transport;ACTION
1361;Antibiotics;MEDICINE
1361;to;O
1361;Room 504.;LOCATION
1362;Proceed;ACTION
1362;to;O
1362;Room 289;LOCATION
1362;with;O
1362;Penicillin.;O
1363;Head towards;ACTION
1363;to;O
1363;nurse station;LOCATION
1363;with;O
1363;Penicillin.;O
1364;Deliver;ACTION
1364;Penicilldcillin;O
1364;to;O
1364;nurse_station.;O
1365;Move;ACTION
1365;to;O
1365;Room 454;LOCATION
1365;with;O
1365;Aspirin.;O
1366;Head towards;ACTION
1366;to;O
1366;Room 322;LOCATION
1366;with;O
1366;Penicillin.;O
1367;Move;ACTION
1367;to;O
1367;Room 242;LOCATION
1367;with;O
1367;Ibuprofen.;O
1368;Transport;ACTION
1368;Aspirin;MEDICINE
1368;to;O
1368;emergency_room.;O
1369;Transport;ACTION
1369;Penicillin;MEDICINE
1369;to;O
1369;reception.;O
1370;Room Move;LOCATION
1370;to;O
1370;Ibuprofen.;O
1370;447;O
1370;with;O
1371;Proceed;ACTION
1371;to;O
1371;Room 429;LOCATION
1371;with;O
1371;Antibiotics.;O
1372;Take;ACTION
1372;Aspirin;MEDICINE
1372;to;O
1372;Room 423.;LOCATION
1373;Send;ACTION
1373;Tylenol;MEDICINE
1373;to;O
1373;ICU.;O
1374;Proceed;ACTION
1374;to;O
1374;Room 477;LOCATION
1374;with;O
1374;Aspirin.;O
1375;Move;ACTION
1375;to;O
1375;emergency room;LOCATION
1375;with;O
1375;Paracetamol.;O
1376;Paracetamol.;O
1376;with;O
1376;Room 343;LOCATION
1376;to;O
1376;Go;ACTION
1377;Send;ACTION
1377;Ibuprofen;MEDICINE
1377;to;O
1377;reception.;O
1378;Bring;ACTION
1378;Tylenol;MEDICINE
1378;to;O
1378;emergency_roomb;O
1379;Take;ACTION
1379;Ibuprofen;MEDICINE
1379;to;O
1379;ICU.;O
1380;Move;ACTION
1380;to;O
1380;Room 578;LOCATION
1380;with;O
1380;Penicillin.;O
1381;Deliver;ACTION
1381;Paracetamol;MEDICINE
1381;to;O
1381;Room 245.;LOCATION
1382;Tylenol.;O
1382;to;O
1382;Reception;LOCATION
1382;with;O
1382;towards;O
1382;Head;O
1383;Navigate;ACTION
1383;to;O
1383;doctors room;LOCATION
1383;with;O
1383;Aspirin.;O
1384;Transport;ACTION
1384;Antibiotics;MEDICINE
1384;to;O
1384;Room 361.;LOCATION
1385;Go;ACTION
1385;to;O
1385;doctors room;LOCATION
1385;with;O
1385;Antibiotics.;O
1386;Transport;ACTION
1386;Ibuprofen;MEDICINE
1386;toco;O
1386;Room 567.;LOCATION
1387;Take;ACTION
1387;Cough;O
1387;Syrup;O
1387;to;O
1387;Room 385.;LOCATION
1388;Head towards;ACTION
1388;to;O
1388;emergency room;LOCATION
1388;with;O
1388;Antibiotics.;O
1389;Move;ACTION
1389;to;O
1389;Room 102;LOCATION
1389;with;O
1389;Paracetamol.;O
1390;Go;ACTION
1390;to;O
1390;doctors room;LOCATION
1390;with;O
1390;Cough;O
1390;Syrup.;O
1391;Proceed;ACTION
1391;to;O
1391;RECEPTION;LOCATION
1391;with;O
1391;Penicillin.;O
1392;Send;ACTION
1392;Tylenol;MEDICINE
1392;to;O
1392;push;O
1392;Room 201.;LOCATION
1393;Go;ACTION
1393;to;O
1393;Room 410;LOCATION
1393;with;O
1393;Tylenol.;O
1394;Send;ACTION
1394;Ibuprofen;MEDICINE
1394;to;O
1394;Room 425.;LOCATION
1395;Head towards;ACTION
1395;to;O
1395;nurse station;LOCATION
1395;with;O
1395;Cough;O
1395;Syrup.;O
1396;Proceed;ACTION
1396;to;O
1396;RECEPTION;LOCATION
1396;with;O
1396;Aspirin.;O
1397;Proceed;ACTION
1397;to;O
1397;Room 569;LOCATION
1397;with;O
1397;Penicillin.;O
1398;Head towards;ACTION
1398;to;O
1398;emergency room;LOCATION
1398;with;O
1398;Tylenol.;O
1399;Move;ACTION
1399;to;O
1399;nurse station;LOCATION
1399;with;O
1399;Aspirin.;O
1400;Transport;ACTION
1400;Penicillin;MEDICINE
1400;to;O
1400;doctors_room.;O
1401;Send;ACTION
1401;Aspirin;MEDICINE
1401;to;O
1401;ICU.;O
1402;Send;ACTION
1402;Cough;O
1402;Syrup;O
1402;to;O
1402;reception.;O
1403;Go;ACTION
1403;to;O
1403;Room 379;LOCATION
1403;with;O
1403;Aspirin.;O
1404;Head towards;ACTION
1404;to;O
1404;Room 438;LOCATION
1404;with;O
1404;Paracetamol.;O
1405;Navigate;ACTION
1405;to;O
1405;Reception;LOCATION
1405;with;O
1405;Paracetamol.;O
1406;Bring;ACTION
1406;Paracetamol;MEDICINE
1406;to;O
1406;emergency_room.;O
1407;Proceed;ACTION
1407;to;O
1407;emergency room;LOCATION
1407;with;O
1407;Cough;O
1407;Syrup.;O
1408;Deliver;ACTION
1408;Antibiotics;MEDICINE
1408;to;O
1408;reception.;O
1409;Bring;ACTION
1409;Cough;O
1409;Syrup;O
1409;to;O
1409;Room 406.;LOCATION
1410;Head towards;ACTION
1410;to;O
1410;Room 282;LOCATION
1410;with;O
1410;Tylenol.;O
1411;Move;ACTION
1411;to;O
1411;Room 321;LOCATION
1411;with;O
1411;Cough;O
1411;Syrup.;O
1412;Navigate;ACTION
1412;to;O
1412;Room 466;LOCATION
1412;with;O
1412;Antibiotics.;O
1413;Proceed;ACTION
1413;to;O
1413;Room 200;LOCATION
1413;with;O
1413;Paracetamol.;O
1414;emergency;O
1414;with;O
1414;Navigate;ACTION
1414;Ibuprofen.;O
1414;Room to;LOCATION
1415;Transport;ACTION
1415;Ibuprofen;MEDICINE
1415;to;O
1415;doctors_room.;O
1416;Go;ACTION
1416;to;O
1416;Room 307;LOCATION
1416;with;O
1416;Ibuprofen.;O
1417;Send;ACTION
1417;Cough;O
1417;Syrup;O
1417;to;O
1417;ICU.;O
1418;Send;ACTION
1418;Penicillin;MEDICINE
1418;to;O
1418;Room 381.;LOCATION
1419;Take;ACTION
1419;Cougjh;O
1419;Syrup;O
1419;to;O
1419;nurse_station.;O
1420;Deliver;ACTION
1420;Aspirin;MEDICINE
1420;to;O
1420;ICU.;O
1421;Move;ACTION
1421;to;O
1421;ICU;LOCATION
1421;with;O
1421;Tylenol.;O
1422;Deliver;ACTION
1422;Aspirin;MEDICINE
1422;to;O
1422;emergency_room.;O
1423;Navigate;ACTION
1423;to;O
1423;Reception;LOCATION
1423;with;O
1423;Ibuprofen.;O
1424;Take;ACTION
1424;Tylenol;MEDICINE
1424;to;O
1424;Room 218.;LOCATION
1425;Transport;ACTION
1425;Tylenol;MEDICINE
1425;to;O
1425;nurse_station.;O
1426;Go;ACTION
1426;to;O
1426;Room 169;LOCATION
1426;with;O
1426;Antibiotics.;O
1427;Move;ACTION
1427;to;O
1427;Room 129;LOCATION
1427;with;O
1427;Antibiotics.;O
1428;Send;ACTION
1428;Antibiotics;MEDICINE
1428;to;O
1428;reception.;O
1429;Navigate;ACTION
1429;to;O
1429;Room 239;LOCATION
1429;with;O
1429;Penicillin.;O
1430;Head towards;ACTION
1430;to;O
1430;Room 153;LOCATION
1430;with;O
1430;Cough;O
1430;Syrup.;O
1431;Head towards;ACTION
1431;to;O
1431;emergency room;LOCATION
1431;with;O
1431;Cough;O
1431;Syrup.;O
1432;Bring;ACTION
